wine_id,wine_name,winery,wine_type,grape_variety,region,country,vintage,average_rating,num_ratings,price_eur,wine_style,food_pairing,alcohol_content,wine_url,scrape_date
1695725,Gran Reserva,Tinto Pesquera,Red wine,Tempranillo,Ribera del Duero,Spain,2013,4.3,2867,58.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/tinto-pesquera-gran-reserva/w/1695725?year=2013&price_id=25181460,2026-04-06
1139434,Tinto,Pago de Carraovejas,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.4,84827,40.24,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/pago-de-carraovejas-tinto-ribera-del-duero-red-wine-v/w/1139434?year=2023&price_id=40552065,2026-04-06
99572,Rioja Reserva,Remírez de Ganuza,Red wine,"Tempranillo, Cabernet Sauvignon",Rioja,Spain,2018,4.4,18281,58.30,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/remirez-de-ganuza-rioja-reserva/w/99572?year=2018&price_id=41286436,2026-04-06
1219218,Clio,Bodegas El Nido,Red wine,"Monastrell, Mourvedre",Jumilla,Spain,2023,4.5,30971,42.95,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15.5,https://www.vivino.com/en/el-nido-clio/w/1219218?year=2023&price_id=40648555,2026-04-06
3966393,Respeto,Bodegas 6º Elemento - Vino Sexto Elemento,Red wine,Bobal,Utiel-Requena,Spain,2022,4.5,515,32.95,Spanish Red,Beef; Veal; Poultry; Pasta,15.5,https://www.vivino.com/en/bodegas-6o-elemento-vino-sexto-elemento-respeto/w/3966393?year=2022&price_id=40785047,2026-04-06
1151531,El Castro de Valtuille Mencía Joven,Castro Ventosa,Red wine,Mencia,Bierzo,Spain,2025,3.6,8809,6.72,Spanish Mencia,"Veal; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/castro-ventosa-el-castro-de-valtuille-mencia-joven/w/1151531?year=2025&price_id=41383238,2026-04-06
1428373,Pago De Valtarreña,Carmelo Rodero,Red wine,Tinta del Pais,Ribera del Duero,Spain,2022,4.5,4099,53.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/carmelo-rodero-pago-de-valtarrena/w/1428373?year=2022&price_id=40864459,2026-04-06
8281281,Tinácula,Las Calzadas,Red wine,Bobal,Ribera del Júcar,Spain,2023,3.6,170,9.40,Spanish Red,Beef; Veal; Poultry; Pasta,,https://www.vivino.com/en/las-calzadas-tinacula/w/8281281?year=2023&price_id=40717309,2026-04-06
4096464,Ribera del Duero,El Canto de la Alondra,Red wine,Tempranillo,Ribera del Duero,Spain,2024,4.5,2182,52,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/el-canto-de-la-alondra-ribera-del-duero/w/4096464?year=2024&price_id=41218124,2026-04-06
5307303,Selección Privada,Marques de Vargas,Red wine,"Garnacha, Tempranillo, Mazuelo",Rioja,Spain,2017,4.3,862,57,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/marques-de-vargas-seleccion-privada-rioja-red-wine/w/5307303?year=2017&price_id=41255325,2026-04-06
6966811,Tadeo Petit Verdot,Los Aguilares,Red wine,Petit Verdot,Sierras de Málaga,Spain,2023,4.4,2123,41.72,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/los-aguilares-tadeo-petit-verdot/w/6966811?year=2023&price_id=40566762,2026-04-06
12263,Ribera del Duero Reserva,Matarromera,Red wine,"Tempranillo, Tinta del Pais",Ribera del Duero,Spain,2018,4.3,53187,40.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/matarromera-ribera-del-duero-reserva/w/12263?year=2018&price_id=37157299,2026-04-06
7798264,RelApso,Bodega Rebeldes,Red wine,Garnacha,Montsant,Spain,2020,3.7,133,16.50,Spanish Montsant Red,Beef; Lamb; Pasta,14,https://www.vivino.com/en/bodega-rebeldes-relapso/w/7798264?year=2020&price_id=39623209,2026-04-06
5824855,II AEX,Covila,Red wine,Tempranillo,Rioja,Spain,2021,4.4,68,24.26,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/covila-ii-aex/w/5824855?year=2021&price_id=39011898,2026-04-06
2055586,Tinto,Sei Solo,Red wine,"Tempranillo, Tinto Fino",Ribera del Duero,Spain,2018,4.4,1529,50.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/sei-solo-tinto/w/2055586?year=2018&price_id=23650045,2026-04-06
7010830,Pico de Luyas,Trus,Red wine,Tinto Fino,Ribera del Duero,Spain,2020,4.4,428,54.60,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/trus-pico-de-luyas/w/7010830?year=2020&price_id=40950833,2026-04-06
1317903,Año de Gracia,Lynus,Red wine,Tempranillo,Ribera del Duero,Spain,2018,4.4,152,34.98,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/lynus-ano-de-gracia/w/1317903?year=2018&price_id=34646408,2026-04-06
3239410,Mingortiz Rioja,Allende,Red wine,Tempranillo,Rioja,Spain,2016,4.2,435,52.45,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/finca-allende-mingortiz-rioja/w/3239410?year=2016&price_id=32041405,2026-04-06
6529393,Ca l’Elsa,Eccocivi,Red wine,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc",Catalunya,Spain,2019,4.3,311,31,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/eccocivi-ca-l-elsa/w/6529393?year=2019&price_id=40569813,2026-04-06
2652371,Triga,Volver,Red wine,"Monastrell, Mourvedre",Alicante,Spain,2017,4.3,7287,33.50,Spanish Red,Beef; Veal; Poultry; Pasta,15.5,https://www.vivino.com/en/tarima-triga/w/2652371?year=2017&price_id=25451373,2026-04-06
12358479,Un Sueño En Las Alturas,Pago de Los Capellanes,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.4,761,49.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/pago-de-los-capellanes-un-sueno-en-las-alturas/w/12358479?year=2020&price_id=36992270,2026-04-06
1139434,Tinto,Pago de Carraovejas,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.4,84827,40.24,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/pago-de-carraovejas-tinto-ribera-del-duero-red-wine-v/w/1139434?year=2020&price_id=31789231,2026-04-06
1179447,Ramiro's,Bodegas Ramiros,Red wine,"Tinta de toro, Tempranillo",Castilla y León,Spain,2023,4.4,1083,33.50,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,15,https://www.vivino.com/en/bodegas-ramiros-ramiro-s/w/1179447?year=2023&price_id=40177058,2026-04-06
8032785,Nivel,Cepas Familiares,Red wine,Tempranillo,Ribera del Duero,Spain,2018,4.3,433,39,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/cepas-familiares-nivel/w/8032785?year=2018&price_id=25880225,2026-04-06
1187752,3er Año Ribera del Duero Tinto,Tomás Postigo,Red wine,Merlot,Ribera del Duero,Spain,2022,4.3,22376,37.24,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/toms-postigo-three-er-ano-ribera-del-duero-tinto/w/1187752?year=2022&price_id=39146768,2026-04-06
10061208,Golfus,Badman Wines,Red wine,Petit Verdot,Sierras de Málaga,Spain,2017,4.4,64,43.71,Spanish Red,Beef; Veal; Poultry; Pasta,14.6,https://www.vivino.com/en/badman-wines-golfus/w/10061208?year=2017&price_id=39799222,2026-04-06
1210558,Tinto,Adamá Wines,Red wine,Tempranillo,Ribera del Duero,Spain,2009,4.4,920,46,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.5,https://www.vivino.com/en/adama-wines-tinto/w/1210558?year=2009&price_id=12225266,2026-04-06
5261745,Tinto,Francisco Barona,Red wine,"Grenache, Tinto Fino, Albillo",Ribera del Duero,Spain,2024,4.4,4427,38.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/barona-tinto/w/5261745?year=2024&price_id=41715320,2026-04-06
1210558,Tinto,Adamá Wines,Red wine,Tempranillo,Ribera del Duero,Spain,2015,4.4,920,46,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.5,https://www.vivino.com/en/adama-wines-tinto/w/1210558?year=2015&price_id=38662440,2026-04-06
1156860,Gran Ribera del Duero,Resalte,Red wine,Tempranillo,Ribera del Duero,Spain,2021,4.3,799,55.55,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/resalte-gran-ribera-del-duero/w/1156860?year=2021&price_id=38637409,2026-04-06
1169745,Ritus,Balbas,Red wine,"Merlot, Tempranillo",Ribera del Duero,Spain,2020,4.2,1216,32.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/balbas-ritus/w/1169745?year=2020&price_id=38736154,2026-04-06
7149930,Altos de Las Gateras Monastrell,Viña al Lado de la Casa,Red wine,Monastrell,Vino de España,Spain,2022,4.4,305,46.50,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15,https://www.vivino.com/en/vina-al-lado-de-la-casa-altos-de-las-gateras-monastrell/w/7149930?year=2022&price_id=39222771,2026-04-06
7086868,Interpretación,Ausàs,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.4,5384,43.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/ausas-interpretacion/w/7086868?year=2022&price_id=41286788,2026-04-06
96926,Mauro,Bodegas Mauro,Red wine,"Tempranillo, Tinto Fino",Castilla y León,Spain,2018,4.3,50169,35.75,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/bodegas-mauro-mauro/w/96926?year=2018&price_id=40817504,2026-04-06
1210558,Tinto,Adamá Wines,Red wine,Tempranillo,Ribera del Duero,Spain,2011,4.4,920,46,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.5,https://www.vivino.com/en/adama-wines-tinto/w/1210558?year=2011&price_id=19629528,2026-04-06
2011072,Analvaro,Mas Anglada,Red wine,"Cabernet Sauvignon, Merlot",Empordà,Spain,2016,4.4,90,45.36,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/mas-anglade-analvaro-do-emporda-fonteta/w/2011072?year=2016&price_id=26881736,2026-04-06
1163575,Finca la Blanquera,Monteabellon,Red wine,Tempranillo,Ribera del Duero,Spain,2019,4.1,680,57,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/es-monteabellon-finca-la-blanquera/w/1163575?year=2019&price_id=36610871,2026-04-06
1219218,Clio,Bodegas El Nido,Red wine,"Monastrell, Mourvedre",Jumilla,Spain,2022,4.5,30971,42.95,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15.5,https://www.vivino.com/en/el-nido-clio/w/1219218?year=2022&price_id=39629170,2026-04-06
13040636,Raza,Carmelo Rodero,Red wine,"Cabernet Sauvignon, Tempranillo",Ribera del Duero,Spain,2022,4.4,613,37.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.2,https://www.vivino.com/en/carmelo-rodero-raza/w/13040636?year=2022&price_id=40687607,2026-04-06
12262,Ribera del Duero Prestigio,Matarromera,Red wine,Tempranillo,Ribera del Duero,Spain,2021,4.4,4204,59.75,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.32,https://www.vivino.com/en/matarromera-ribera-del-duero-prestigio/w/12262?year=2021&price_id=40507447,2026-04-06
1173927,Priorat Vinyes Velles,Ferrer Bobet,Red wine,"Cariñena, Carignan",Priorat,Spain,2020,4.3,10419,43.13,Spanish Priorat Red,"Beef; Lamb; Poultry; Game (deer, venison)",14.5,https://www.vivino.com/en/ferrer-bobet-priorat-vinyes-velles/w/1173927?year=2020&price_id=39061943,2026-04-06
10220931,Gran Rodma,Finca Rodma,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.4,166,49.48,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/finca-rodma-gran-rodma/w/10220931?year=2022&price_id=41822214,2026-04-06
12262,Ribera del Duero Prestigio,Matarromera,Red wine,Tempranillo,Ribera del Duero,Spain,2017,4.4,4204,59.75,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.32,https://www.vivino.com/en/matarromera-ribera-del-duero-prestigio/w/12262?year=2017&price_id=34479360,2026-04-06
6960160,Finca Picón de Zurita Tempranillo,Carlos Moro,Red wine,Tempranillo,Ribera del Duero,Spain,2016,4.3,39,58.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/carlos-moro-finca-picon-de-zurita-tempranillo/w/6960160?year=2016&price_id=25516405,2026-04-06
6248204,N-A,Heredad de Atencia,Red wine,"Cabernet Franc, Petit Verdot",Vino de España,Spain,2014,4.4,104,30,Spanish Red,Beef; Veal; Poultry; Pasta,,https://www.vivino.com/en/heredad-de-atencia-n-a/w/6248204?year=2014&price_id=36310362,2026-04-06
10220931,Gran Rodma,Finca Rodma,Red wine,Tempranillo,Ribera del Duero,Spain,2021,4.4,166,49.48,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/finca-rodma-gran-rodma/w/10220931?year=2021&price_id=40297705,2026-04-06
13265001,Etiqueta Azul Blue Label Cuvée À,Juan Gil,Red wine,Monastrell,Jumilla,Spain,2023,4.4,458,35.90,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15,https://www.vivino.com/en/juan-gil-etiqueta-azul-blue-label-cuvee-a/w/13265001?year=2023&price_id=40525462,2026-04-06
1133062,El Titán del Bendito,Dominio del Bendito,Red wine,Tinta de toro,Toro,Spain,2022,4.5,4179,53.75,Spanish Toro Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/dominio-del-bendito-el-titan-del-bendito/w/1133062?year=2022&price_id=39310199,2026-04-06
6910171,Unanimous 'Finca la Tejera',Tres Piedras,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.4,541,44.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.1,https://www.vivino.com/en/tres-piedras-unanimous-finca-la-tejera/w/6910171?year=2022&price_id=38014752,2026-04-06
8010203,Viñedo Barreiros Mencia,De Los Abuelos,Red wine,Mencia,Bierzo,Spain,2021,4.4,108,54.95,Spanish Mencia,"Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/de-los-abuelos-vinedo-barreiros-mencia/w/8010203?year=2021&price_id=39666170,2026-04-06
88836,Culmen Reserva Rioja,Lan,Red wine,"Tempranillo, Graciano",Rioja,Spain,2019,4.4,4903,46.80,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/lan-culmen-reserva-rioja/w/88836?year=2019&price_id=37946559,2026-04-06
2839955,Bruto,Juan Gil,Red wine,Monastrell,Jumilla,Spain,2022,4.5,4682,34.95,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15.5,https://www.vivino.com/en/juan-gil-bruto/w/2839955?year=2022&price_id=38001431,2026-04-06
23337,Aalto,Aalto,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.4,49832,37.40,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/aalto-aalto/w/23337?year=2023&price_id=39892103,2026-04-06
1135414,Gran Reserva,Protos,Red wine,Tinta del Pais,Ribera del Duero,Spain,2016,4.3,13989,33.30,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/protos-gran-reserva/w/1135414?year=2016&price_id=37251591,2026-04-06
2055586,Tinto,Sei Solo,Red wine,Tinto Fino,Ribera del Duero,Spain,2023,4.4,1529,50.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/sei-solo-tinto/w/2055586?year=2023&price_id=41651202,2026-04-06
4285224,Octogenarius,Bodegas Gama,Red wine,Garnacha,Rioja,Spain,2020,4.4,351,44.25,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/bodegas-gama-octogenarius/w/4285224?year=2020&price_id=41146051,2026-04-06
9216680,Tierra Alta de 2 Cotas Reserva,Bodegas Valduero,Red wine,Tempranillo,Ribera del Duero,Spain,2018,4.3,2826,36.28,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/valduero-bodegas-y-vinedo-tierra-alta-de-2-cotas-reserva/w/9216680?year=2018&price_id=40135057,2026-04-06
5261745,Tinto,Francisco Barona,Red wine,"Grenache, Tinto Fino, Albillo",Ribera del Duero,Spain,2023,4.4,4427,38.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/barona-tinto/w/5261745?year=2023&price_id=40130757,2026-04-06
1187752,3er Año Ribera del Duero Tinto,Tomás Postigo,Red wine,Merlot,Ribera del Duero,Spain,2023,4.3,22376,37.24,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/toms-postigo-three-er-ano-ribera-del-duero-tinto/w/1187752?year=2023&price_id=41276816,2026-04-06
1558758,Everest,Altún,Red wine,Tempranillo,Rioja,Spain,2023,4.4,319,58.50,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/altun-everest/w/1558758?year=2023&price_id=39214080,2026-04-06
1317903,Año de Gracia,Lynus,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.4,152,34.98,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/lynus-ano-de-gracia/w/1317903?year=2020&price_id=39397343,2026-04-06
1135414,Gran Reserva,Protos,Red wine,"Tinto Fino, Tinta del Pais",Ribera del Duero,Spain,2017,4.3,13989,33.30,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/protos-gran-reserva/w/1135414?year=2017&price_id=34983469,2026-04-06
2423382,Quod Superius,Hispano Suizas,Red wine,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Bobal",Utiel-Requena,Spain,2019,4.4,1346,50.50,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/hispano-suizas-quod-superius/w/2423382?year=2019&price_id=38450946,2026-04-06
7086868,Interpretación,Ausàs,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.4,5384,43.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/ausas-interpretacion/w/7086868?year=2023&price_id=41699123,2026-04-06
1139122,Reserva,Viña Pedrosa,Red wine,Tempranillo,Ribera del Duero,Spain,2017,4.2,5722,25,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/vina-pedrosa-reserva/w/1139122?year=2017&price_id=26583895,2026-04-06
7388608,Reserva XR,Marqués de Riscal,Red wine,"Tempranillo, Graciano",Rioja,Spain,2022,4.3,10010,24.50,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/marques-de-riscal-reserva-xr/w/7388608?year=2022&price_id=41688039,2026-04-06
99572,Rioja Reserva,Remírez de Ganuza,Red wine,"Tempranillo, Cabernet Sauvignon",Rioja,Spain,2017,4.4,18281,58.30,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/remirez-de-ganuza-rioja-reserva/w/99572?year=2017&price_id=41783062,2026-04-06
2076597,Veguin de Murua Gran Reserva,Murua,Red wine,"Tempranillo, Mazuelo, Graciano",Rioja,Spain,2016,4.3,1139,45.90,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/murua-veguin-de-murua-gran-reserva-rioja-red-wine/w/2076597?year=2016&price_id=41724218,2026-04-06
11604,Malleolus,Emilio Moro,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.3,48200,36.67,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/emilio-moro-malleolus/w/11604?year=2023&price_id=40817381,2026-04-06
1135414,Gran Reserva,Protos,Red wine,"Tempranillo, Tinta del Pais",Ribera del Duero,Spain,2014,4.3,13989,33.30,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/protos-gran-reserva/w/1135414?year=2014&price_id=34991775,2026-04-06
1535476,Prieto Picudo,Tridente,Red wine,Prieto Picudo,Castilla y León,Spain,2020,4.2,1471,25.33,Spanish Red,Beef; Veal; Poultry; Pasta,15.5,https://www.vivino.com/en/tridente-prieto-picudo/w/1535476?year=2020&price_id=39623887,2026-04-06
7166149,José Manuel Corrales,Corrales Espinosa,Red wine,Tempranillo,Valdepeñas,Spain,2023,4.4,1575,30,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,15.3,https://www.vivino.com/en/corrales-espinosa-jose-manuel-corrales/w/7166149?year=2023&price_id=38726573,2026-04-06
2076733,Gaudium,Bodegas Marqués de Cáceres,Red wine,"Tempranillo, Graciano",Rioja,Spain,2021,4.3,9808,41,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/bodegas-marques-de-caceres-gaudium/w/2076733?year=2021&price_id=41566221,2026-04-06
1242484,Emeritvs (Emeritus),Marqués de Griñon,Red wine,Cabernet Sauvignon,Dominio de Valdepusa,Spain,2019,4.3,2047,43.26,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/marques-de-grinon-emeritvs-emeritus/w/1242484?year=2019&price_id=39957178,2026-04-06
6839789,La Cuartilleja Reserva,Venta Las Vacas,Red wine,Tinto Fino,Ribera del Duero,Spain,2019,4.4,480,46.71,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/venta-las-vacas-la-cuartilleja-reserva/w/6839789?year=2019&price_id=34686879,2026-04-06
9267636,Selección Ribera del Duero,Jesus Madrazo,Red wine,"Garnacha, Tinto Fino",Ribera del Duero,Spain,2019,4.3,265,35.40,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/jesus-madrazo-seleccion-ribera-del-duero/w/9267636?year=2019&price_id=33453705,2026-04-06
1721127,Reserva,Carmelo Rodero,Red wine,"Tinta del Pais, Cabernet Sauvignon",Ribera del Duero,Spain,2022,4.4,7568,38.42,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/carmelo-rodero-reserva/w/1721127?year=2022&price_id=40818044,2026-04-06
10539990,Valdechuecas Viñedo Singular,El Pacto,Red wine,Garnacha,Rioja,Spain,2021,4.3,198,49,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,15,https://www.vivino.com/en/el-pacto-valdechuecas-vinedo-singular/w/10539990?year=2021&price_id=39763647,2026-04-06
13040636,Raza,Carmelo Rodero,Red wine,"Cabernet Sauvignon, Tempranillo",Ribera del Duero,Spain,2021,4.4,613,37.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15.2,https://www.vivino.com/en/carmelo-rodero-raza/w/13040636?year=2021&price_id=40015963,2026-04-06
7292123,Tadeo Tinaja,Los Aguilares,Red wine,Petit Verdot,Sierras de Málaga,Spain,2022,4.3,445,54,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/los-aguilares-tadeo-tinaja/w/7292123?year=2022&price_id=39735147,2026-04-06
7289886,Minami,Casa Rojo,Red wine,Shiraz/Syrah,Jumilla,Spain,2022,4.4,336,55.90,Spanish Syrah,"Beef; Lamb; Poultry; Game (deer, venison)",15,https://www.vivino.com/en/casa-rojo-minami/w/7289886?year=2022&price_id=39416510,2026-04-06
79822,Martí Reserva Penedès,Albet i Noya,Red wine,"Cabernet Sauvignon, Garnacha, Shiraz/Syrah",Penedès,Spain,2019,4.3,1247,37.94,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/albet-i-noya-marti-reserva-penedes/w/79822?year=2019&price_id=36000547,2026-04-06
2388758,Selección Especial,Abadía Retuerta,Red wine,Tempranillo,Abadía Retuerta,Spain,2018,4.2,61389,27.95,Spanish Red,Beef; Veal; Poultry; Pasta,15,https://www.vivino.com/en/abadia-retuerta-seleccion-especial-abadia-retuerta/w/2388758?year=2018&price_id=38275562,2026-04-06
13321998,La Rebusca,Entre Lindes,Red wine,Tempranillo,Castilla,Spain,2024,4.4,33,26.90,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/entre-lindes-la-rebusca/w/13321998?year=2024&price_id=40720201,2026-04-06
1283569,Reserva Especial Ribera del Duero,Arzuaga,Red wine,Tempranillo,Ribera del Duero,Spain,2019,4.4,3711,51.45,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/arzuaga-reserva-especial-ribera-del-duero/w/1283569?year=2019&price_id=38359545,2026-04-06
11759190,Limited Edition,Dominio Lubiano,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.3,167,30.37,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",15,https://www.vivino.com/en/dominio-lubiano-limited-edition/w/11759190?year=2020&price_id=38582454,2026-04-06
10120801,Uva por Uva,Altanza,Red wine,Tempranillo,Rioja,Spain,2019,4.2,80,57.67,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/altanza-uva-por-uva/w/10120801?year=2019&price_id=27112560,2026-04-06
2388758,Selección Especial,Abadía Retuerta,Red wine,Tempranillo,Abadía Retuerta,Spain,2019,4.2,61389,27.95,Spanish Red,Beef; Veal; Poultry; Pasta,15,https://www.vivino.com/en/abadia-retuerta-seleccion-especial-abadia-retuerta/w/2388758?year=2019&price_id=35214859,2026-04-06
1251730,Reserva Ribera del Duero,Arzuaga,Red wine,"Tempranillo, Merlot",Ribera del Duero,Spain,2020,4.3,15523,32.71,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/arzuaga-reserva-ribera-del-duero/w/1251730?year=2020&price_id=35922285,2026-04-06
1126961,Àn,Ànima Negra,Red wine,Callet,Mallorca,Spain,2022,4.2,7268,44.05,Spanish Red,Beef; Veal; Poultry; Pasta,13.9,https://www.vivino.com/en/anima-negra-an/w/1126961?year=2022&price_id=40716507,2026-04-06
77888,Numanthia,Bodega Numanthia,Red wine,"Tinta de toro, Tempranillo",Toro,Spain,2019,4.3,26744,45.22,Spanish Toro Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/bodega-numanthia-numanthia/w/77888?year=2019&price_id=39239131,2026-04-06
